OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-870196,PID-6523,Shoes,Electronics,1,497.23,2027-02-10,CUST-1597,Sam,customer462@example.com,+91-9059973452,"409 Street, City-6, State-9",2027-02-14,In Transit,Amazon,True,East
AMA-956225,PID-2931,Watch,Electronics,4,781.85,2027-02-11,CUST-4638,Taylor,customer698@example.com,+91-9907550229,"26 Street, City-7, State-9",2027-02-15,Cancelled,Amazon,True,South
AMA-453696,PID-2773,Headphones,Electronics,8,420.35,2027-02-12,CUST-4591,Sam,customer897@example.com,+91-8040217849,"487 Street, City-58, State-21",2027-02-16,Delivered,Amazon,False,East
AMA-664706,PID-3338,Headphones,Books,9,448.1,2027-02-13,CUST-1337,Jane,customer67@example.com,+91-7792526677,"374 Street, City-31, State-22",2027-02-17,Delivered,Amazon,False,South
AMA-320602,PID-8140,Watch,Books,3,722.82,2027-02-14,CUST-1411,Taylor,customer344@example.com,+91-7498037273,"360 Street, City-56, State-8",2027-02-18,Delivered,Amazon,False,West
AMA-329260,PID-7131,Headphones,Books,5,254.55,2027-02-15,CUST-9266,Chris,customer199@example.com,+91-8819751586,"203 Street, City-68, State-7",2027-02-19,In Transit,Amazon,True,East
AMA-342959,PID-5959,Shoes,Fashion,9,354.14,2027-02-16,CUST-4037,John,customer125@example.com,+91-7031734373,"219 Street, City-55, State-10",2027-02-20,Delivered,Amazon,False,North
AMA-446892,PID-7738,Laptop,Books,3,528.43,2027-02-17,CUST-7313,Jane,customer365@example.com,+91-7211961741,"485 Street, City-91, State-22",2027-02-21,Cancelled,Amazon,True,South
AMA-391976,PID-5924,Shoes,Fashion,7,754.48,2027-02-18,CUST-7372,Sam,customer993@example.com,+91-8813624210,"135 Street, City-68, State-15",2027-02-22,Cancelled,Amazon,False,East
AMA-389548,PID-7441,Headphones,Electronics,2,207.69,2027-02-20,CUST-3257,Taylor,customer475@example.com,+91-8537439403,"448 Street, City-17, State-25",2027-02-24,Delivered,Amazon,True,North
AMA-879778,PID-3458,Headphones,Fashion,6,117.44,2027-02-23,CUST-8535,Sam,customer297@example.com,+91-9999025697,"384 Street, City-24, State-19",2027-02-27,Cancelled,Amazon,False,South
AMA-233858,PID-1959,Laptop,Books,7,532.85,2027-02-24,CUST-2087,Sam,customer932@example.com,+91-7548092501,"76 Street, City-20, State-14",2027-02-28,In Transit,Amazon,False,South
AMA-412747,PID-7266,Shoes,Electronics,7,769.26,2027-02-25,CUST-3268,Sam,customer437@example.com,+91-8055633403,"289 Street, City-81, State-26",2027-03-01,Delivered,Amazon,False,East
AMA-805306,PID-1104,Watch,Accessories,9,430.17,2027-02-26,CUST-6512,Taylor,customer887@example.com,+91-7879352483,"467 Street, City-98, State-3",2027-03-02,Delivered,Amazon,False,North
AMA-354724,PID-2906,Watch,Accessories,1,766.58,2027-02-28,CUST-6341,John,customer39@example.com,+91-8050838235,"420 Street, City-18, State-21",2027-03-04,In Transit,Amazon,False,South
AMA-302644,PID-1564,Book,Accessories,6,899.78,2027-03-01,CUST-4944,John,customer194@example.com,+91-9009894673,"240 Street, City-26, State-5",2027-03-05,In Transit,Amazon,False,West
AMA-594804,PID-3496,Shoes,Books,4,801.33,2027-03-02,CUST-9690,Chris,customer222@example.com,+91-9465762063,"290 Street, City-57, State-22",2027-03-06,Cancelled,Amazon,False,West
AMA-614533,PID-2817,Book,Fashion,2,564.89,2027-03-03,CUST-9553,Chris,customer536@example.com,+91-7450673004,"375 Street, City-95, State-19",2027-03-07,Delivered,Amazon,False,West
AMA-504309,PID-5048,Phone,Accessories,3,856.76,2027-03-04,CUST-5195,Taylor,customer197@example.com,+91-8015374421,"7 Street, City-98, State-13",2027-03-08,Delivered,Amazon,False,South
AMA-258618,PID-5264,Book,Fashion,8,515.72,2027-03-05,CUST-1518,Chris,customer376@example.com,+91-7699848342,"304 Street, City-87, State-13",2027-03-09,Cancelled,Amazon,False,South
AMA-854527,PID-4306,Headphones,Books,2,109.59,2027-03-08,CUST-6665,Taylor,customer165@example.com,+91-8355896367,"311 Street, City-16, State-21",2027-03-12,Cancelled,Amazon,False,South
AMA-538289,PID-4571,Book,Accessories,9,642.07,2027-03-09,CUST-9727,John,customer632@example.com,+91-7968410756,"219 Street, City-82, State-21",2027-03-13,In Transit,Amazon,True,North
AMA-914925,PID-4769,Book,Accessories,2,281.63,2027-03-11,CUST-7705,Chris,customer48@example.com,+91-7170610629,"311 Street, City-70, State-22",2027-03-15,In Transit,Amazon,False,West
AMA-512576,PID-7424,Laptop,Fashion,7,614.76,2027-03-12,CUST-2759,Sam,customer61@example.com,+91-9795251193,"297 Street, City-41, State-7",2027-03-16,Delivered,Amazon,False,West
AMA-675580,PID-3314,Book,Electronics,1,844.8,2027-03-13,CUST-9136,Alex,customer41@example.com,+91-9233879602,"420 Street, City-83, State-20",2027-03-17,Cancelled,Amazon,False,West
AMA-923488,PID-1299,Headphones,Books,7,714.52,2027-03-15,CUST-8814,Taylor,customer537@example.com,+91-8913682977,"309 Street, City-67, State-13",2027-03-19,Cancelled,Amazon,False,East
AMA-556480,PID-3700,Headphones,Electronics,4,610.83,2027-03-16,CUST-7609,Taylor,customer19@example.com,+91-9486257809,"35 Street, City-34, State-23",2027-03-20,Cancelled,Amazon,False,North
AMA-341057,PID-2661,Shoes,Accessories,6,455.07,2027-03-17,CUST-5537,Jane,customer609@example.com,+91-8718598270,"128 Street, City-3, State-3",2027-03-21,Delivered,Amazon,False,East
AMA-104073,PID-3952,Book,Accessories,2,951.12,2027-03-19,CUST-6069,Sam,customer266@example.com,+91-7860357713,"315 Street, City-29, State-1",2027-03-23,Cancelled,Amazon,True,North
AMA-941422,PID-6498,Watch,Accessories,2,737.36,2027-03-20,CUST-3430,Sam,customer667@example.com,+91-7547053849,"282 Street, City-88, State-19",2027-03-24,In Transit,Amazon,True,South
AMA-945118,PID-2910,Watch,Fashion,10,822.64,2027-03-21,CUST-8618,John,customer7@example.com,+91-8292683929,"407 Street, City-66, State-24",2027-03-25,In Transit,Amazon,True,East
AMA-754857,PID-3327,Book,Fashion,2,974.05,2027-03-24,CUST-9864,John,customer939@example.com,+91-7276423223,"198 Street, City-100, State-24",2027-03-28,Cancelled,Amazon,True,East
AMA-526223,PID-6723,Book,Accessories,4,256.52,2027-03-25,CUST-1072,John,customer887@example.com,+91-8368165262,"63 Street, City-58, State-22",2027-03-29,Cancelled,Amazon,False,East
AMA-477719,PID-4752,Watch,Books,4,376.79,2027-03-27,CUST-4297,Taylor,customer674@example.com,+91-7048362815,"394 Street, City-25, State-4",2027-03-31,Delivered,Amazon,True,North
AMA-139310,PID-7971,Book,Books,10,738.6,2027-03-28,CUST-4273,Taylor,customer920@example.com,+91-7385665074,"393 Street, City-9, State-20",2027-04-01,Cancelled,Amazon,False,North
AMA-756334,PID-2508,Shoes,Fashion,5,576.78,2027-03-30,CUST-7679,Taylor,customer410@example.com,+91-7171682851,"456 Street, City-64, State-20",2027-04-03,In Transit,Amazon,False,East
AMA-563475,PID-7539,Phone,Fashion,6,857.52,2027-03-31,CUST-8907,Sam,customer200@example.com,+91-9356624170,"310 Street, City-97, State-11",2027-04-04,Cancelled,Amazon,True,East
AMA-847362,PID-3064,Phone,Electronics,4,189.65,2027-04-01,CUST-3994,John,customer618@example.com,+91-8872546196,"276 Street, City-64, State-17",2027-04-05,Delivered,Amazon,True,North
AMA-323785,PID-1949,Shoes,Electronics,6,750.52,2027-04-02,CUST-1347,Chris,customer674@example.com,+91-8837645430,"493 Street, City-36, State-28",2027-04-06,Cancelled,Amazon,True,West
AMA-565441,PID-3975,Phone,Fashion,7,337.92,2027-04-03,CUST-3327,John,customer5@example.com,+91-8167238999,"375 Street, City-39, State-23",2027-04-07,In Transit,Amazon,True,East
AMA-492052,PID-7762,Book,Accessories,6,815.38,2027-04-04,CUST-4219,Alex,customer125@example.com,+91-7926319455,"495 Street, City-8, State-30",2027-04-08,Cancelled,Amazon,True,South
AMA-112537,PID-1643,Book,Books,3,531.14,2027-04-06,CUST-6531,Taylor,customer619@example.com,+91-7973907245,"430 Street, City-63, State-20",2027-04-10,Cancelled,Amazon,True,West
AMA-941159,PID-4334,Phone,Accessories,6,938.41,2027-04-07,CUST-9020,Sam,customer632@example.com,+91-7578150531,"285 Street, City-40, State-23",2027-04-11,Delivered,Amazon,False,North
AMA-594920,PID-6939,Book,Books,9,323.48,2027-04-08,CUST-9142,Alex,customer449@example.com,+91-7222589581,"56 Street, City-87, State-14",2027-04-12,Delivered,Amazon,True,South
AMA-758654,PID-8493,Book,Accessories,10,664.17,2027-04-09,CUST-3717,Sam,customer834@example.com,+91-8077125637,"353 Street, City-57, State-12",2027-04-13,In Transit,Amazon,True,West
AMA-372944,PID-4554,Book,Fashion,10,952.24,2027-04-10,CUST-4140,Taylor,customer430@example.com,+91-8457599389,"45 Street, City-85, State-15",2027-04-14,Delivered,Amazon,True,South
AMA-497833,PID-8437,Watch,Books,7,980.28,2027-04-12,CUST-7083,Jane,customer144@example.com,+91-7380513269,"183 Street, City-7, State-1",2027-04-16,Delivered,Amazon,False,East
AMA-454914,PID-4824,Book,Electronics,7,929.93,2027-04-13,CUST-8780,Chris,customer874@example.com,+91-9833871728,"29 Street, City-100, State-21",2027-04-17,In Transit,Amazon,True,North
AMA-550518,PID-1813,Phone,Fashion,5,248.17,2027-04-14,CUST-1138,Taylor,customer47@example.com,+91-8777707734,"151 Street, City-59, State-1",2027-04-18,In Transit,Amazon,False,South
AMA-656968,PID-7925,Headphones,Books,3,384.13,2027-04-16,CUST-5084,Sam,customer772@example.com,+91-7651998800,"349 Street, City-51, State-5",2027-04-20,Delivered,Amazon,False,East
AMA-885938,PID-7589,Phone,Accessories,10,721.42,2027-04-19,CUST-1912,Chris,customer708@example.com,+91-9103044051,"468 Street, City-12, State-1",2027-04-23,In Transit,Amazon,False,West
AMA-824554,PID-5042,Book,Electronics,2,566.62,2027-04-21,CUST-6485,Taylor,customer411@example.com,+91-7796292386,"191 Street, City-16, State-16",2027-04-25,Delivered,Amazon,True,South
AMA-377852,PID-3489,Headphones,Electronics,6,417.05,2027-04-23,CUST-1247,Chris,customer999@example.com,+91-8664682426,"348 Street, City-70, State-17",2027-04-27,Cancelled,Amazon,False,South
AMA-654192,PID-6969,Book,Electronics,1,651.03,2027-04-24,CUST-4447,Chris,customer389@example.com,+91-7713449449,"17 Street, City-8, State-10",2027-04-28,Cancelled,Amazon,True,West
AMA-516840,PID-7146,Headphones,Fashion,9,555.08,2027-04-25,CUST-3904,Jane,customer486@example.com,+91-7119909239,"70 Street, City-53, State-24",2027-04-29,Delivered,Amazon,False,South
AMA-375442,PID-5872,Laptop,Accessories,6,836.9,2027-04-26,CUST-7730,John,customer354@example.com,+91-7598421955,"399 Street, City-49, State-15",2027-04-30,In Transit,Amazon,True,East
AMA-497117,PID-8734,Phone,Accessories,4,873.93,2027-04-27,CUST-9124,Sam,customer557@example.com,+91-7736961614,"247 Street, City-93, State-16",2027-05-01,Cancelled,Amazon,True,East
AMA-189674,PID-3906,Phone,Accessories,8,999.7,2027-04-28,CUST-2609,Sam,customer845@example.com,+91-9941253273,"139 Street, City-99, State-27",2027-05-02,Delivered,Amazon,True,West
AMA-375726,PID-2310,Watch,Electronics,7,790.33,2027-05-02,CUST-3820,Sam,customer576@example.com,+91-7582883494,"280 Street, City-65, State-13",2027-05-06,Cancelled,Amazon,True,South
AMA-680096,PID-2434,Watch,Books,4,272.77,2027-05-03,CUST-8006,Taylor,customer262@example.com,+91-9148549547,"321 Street, City-43, State-23",2027-05-07,Delivered,Amazon,True,East
AMA-693993,PID-3117,Book,Accessories,9,227.45,2027-05-04,CUST-6766,Chris,customer225@example.com,+91-8182448444,"270 Street, City-88, State-27",2027-05-08,Cancelled,Amazon,True,West
AMA-855600,PID-4595,Watch,Books,9,903.21,2027-05-05,CUST-9562,Alex,customer113@example.com,+91-7087628342,"348 Street, City-23, State-30",2027-05-09,In Transit,Amazon,False,West
AMA-668178,PID-2538,Laptop,Accessories,5,560.8,2027-05-07,CUST-7776,Chris,customer758@example.com,+91-9679987687,"8 Street, City-95, State-25",2027-05-11,Cancelled,Amazon,True,East
AMA-502575,PID-8677,Book,Accessories,8,554.36,2027-05-08,CUST-8656,John,customer549@example.com,+91-7577478572,"171 Street, City-1, State-30",2027-05-12,Delivered,Amazon,False,East
AMA-908008,PID-8170,Laptop,Accessories,2,762.78,2027-05-09,CUST-3471,John,customer109@example.com,+91-9714092370,"238 Street, City-63, State-26",2027-05-13,Delivered,Amazon,False,West
AMA-998168,PID-7176,Laptop,Books,1,111.1,2027-05-10,CUST-4700,Jane,customer881@example.com,+91-8862644811,"80 Street, City-56, State-24",2027-05-14,Cancelled,Amazon,False,West
AMA-606327,PID-1210,Phone,Accessories,6,415.78,2027-05-11,CUST-8418,Sam,customer73@example.com,+91-7987624645,"234 Street, City-82, State-29",2027-05-15,Delivered,Amazon,True,South
AMA-865852,PID-1386,Book,Books,4,274.07,2027-05-13,CUST-9552,John,customer291@example.com,+91-8062514635,"229 Street, City-4, State-22",2027-05-17,Delivered,Amazon,False,North
AMA-812421,PID-7088,Shoes,Accessories,4,210.39,2027-05-14,CUST-2534,Jane,customer237@example.com,+91-8017796237,"487 Street, City-81, State-28",2027-05-18,In Transit,Amazon,False,West
AMA-280503,PID-4686,Book,Accessories,3,960.37,2027-05-15,CUST-9745,Chris,customer233@example.com,+91-9613574458,"5 Street, City-47, State-1",2027-05-19,Cancelled,Amazon,True,West
AMA-115051,PID-2401,Book,Electronics,4,995.08,2027-05-17,CUST-4110,John,customer674@example.com,+91-7418647568,"68 Street, City-96, State-3",2027-05-21,Delivered,Amazon,True,West
AMA-438976,PID-2085,Headphones,Electronics,2,937.81,2027-05-18,CUST-2306,John,customer476@example.com,+91-7066926752,"332 Street, City-77, State-28",2027-05-22,Cancelled,Amazon,True,West
AMA-698991,PID-4261,Book,Accessories,7,691.25,2027-05-19,CUST-3929,John,customer814@example.com,+91-9291872594,"217 Street, City-16, State-9",2027-05-23,Delivered,Amazon,False,East
AMA-715246,PID-9692,Phone,Fashion,6,791.77,2027-05-22,CUST-8903,Sam,customer947@example.com,+91-8031869164,"92 Street, City-23, State-6",2027-05-26,Delivered,Amazon,True,East
AMA-352893,PID-4940,Phone,Books,3,671.08,2027-05-23,CUST-4003,Alex,customer994@example.com,+91-9640212049,"97 Street, City-11, State-15",2027-05-27,Delivered,Amazon,False,West
AMA-961765,PID-9464,Headphones,Accessories,9,135.91,2027-05-24,CUST-6633,Jane,customer689@example.com,+91-9543520208,"451 Street, City-16, State-24",2027-05-28,In Transit,Amazon,False,East
AMA-599224,PID-7166,Watch,Accessories,1,181.99,2027-05-26,CUST-5369,Sam,customer713@example.com,+91-8626480904,"89 Street, City-59, State-7",2027-05-30,In Transit,Amazon,True,North
AMA-732099,PID-4885,Headphones,Accessories,7,332.92,2027-05-28,CUST-6808,Alex,customer944@example.com,+91-7131258831,"488 Street, City-70, State-27",2027-06-01,In Transit,Amazon,True,East
AMA-748802,PID-9939,Laptop,Fashion,3,940.95,2027-05-29,CUST-7646,John,customer874@example.com,+91-7705688380,"106 Street, City-27, State-21",2027-06-02,In Transit,Amazon,True,South
AMA-619611,PID-7257,Headphones,Electronics,7,311.95,2027-06-02,CUST-5575,Chris,customer403@example.com,+91-9498078539,"175 Street, City-63, State-2",2027-06-06,Delivered,Amazon,True,East
AMA-452507,PID-2422,Headphones,Accessories,7,652.53,2027-06-03,CUST-9176,Jane,customer528@example.com,+91-8498401781,"407 Street, City-11, State-27",2027-06-07,Delivered,Amazon,True,East
AMA-810503,PID-9800,Laptop,Books,4,689.84,2027-06-04,CUST-2223,Sam,customer107@example.com,+91-9076878585,"49 Street, City-95, State-15",2027-06-08,Cancelled,Amazon,True,North
AMA-613755,PID-4618,Watch,Books,6,783.13,2027-06-05,CUST-6774,Alex,customer361@example.com,+91-7464843752,"187 Street, City-30, State-19",2027-06-09,Cancelled,Amazon,True,West
AMA-243789,PID-8382,Laptop,Books,8,576.28,2027-06-07,CUST-6837,Alex,customer565@example.com,+91-9917051722,"375 Street, City-74, State-13",2027-06-11,Delivered,Amazon,False,North
AMA-536039,PID-8693,Phone,Books,8,298.32,2027-06-08,CUST-4222,Taylor,customer344@example.com,+91-8342794036,"154 Street, City-41, State-19",2027-06-12,Cancelled,Amazon,True,West
AMA-828017,PID-1068,Watch,Accessories,9,613.89,2027-06-09,CUST-7087,John,customer78@example.com,+91-9459706942,"455 Street, City-19, State-1",2027-06-13,In Transit,Amazon,True,West
AMA-974693,PID-8609,Watch,Fashion,8,808.47,2027-06-10,CUST-6150,Alex,customer207@example.com,+91-8003565808,"154 Street, City-72, State-12",2027-06-14,In Transit,Amazon,False,North
AMA-138036,PID-6818,Shoes,Accessories,2,120.06,2027-06-11,CUST-1288,Chris,customer496@example.com,+91-9843577962,"469 Street, City-26, State-19",2027-06-15,In Transit,Amazon,False,North
AMA-373971,PID-3644,Shoes,Books,6,447.63,2027-06-13,CUST-2586,Taylor,customer460@example.com,+91-8196463288,"458 Street, City-90, State-25",2027-06-17,In Transit,Amazon,True,West
AMA-205947,PID-7127,Laptop,Fashion,9,620.84,2027-06-16,CUST-9200,Jane,customer253@example.com,+91-8681319239,"43 Street, City-29, State-13",2027-06-20,In Transit,Amazon,True,West
AMA-168537,PID-3554,Phone,Fashion,1,336.78,2027-06-18,CUST-3668,Sam,customer905@example.com,+91-9246902705,"145 Street, City-89, State-15",2027-06-22,Cancelled,Amazon,True,South
AMA-440446,PID-7954,Book,Fashion,6,925.78,2027-06-20,CUST-2109,Taylor,customer592@example.com,+91-8725513773,"412 Street, City-14, State-5",2027-06-24,In Transit,Amazon,False,West
AMA-555001,PID-9343,Laptop,Accessories,7,922.37,2027-06-21,CUST-3741,John,customer793@example.com,+91-7944045051,"212 Street, City-15, State-25",2027-06-25,Cancelled,Amazon,True,South
AMA-144007,PID-1338,Watch,Books,6,971.46,2027-06-22,CUST-4991,Chris,customer557@example.com,+91-8384952275,"420 Street, City-22, State-3",2027-06-26,In Transit,Amazon,False,West
AMA-812530,PID-4689,Book,Books,7,921.5,2027-06-23,CUST-2562,Taylor,customer920@example.com,+91-7141535155,"235 Street, City-33, State-22",2027-06-27,Delivered,Amazon,True,West
AMA-368392,PID-6179,Headphones,Accessories,8,192.03,2027-06-24,CUST-4893,John,customer979@example.com,+91-8378013281,"30 Street, City-37, State-13",2027-06-28,Cancelled,Amazon,True,East
AMA-956090,PID-8139,Headphones,Electronics,10,355.22,2027-06-29,CUST-8943,Taylor,customer131@example.com,+91-8876809190,"477 Street, City-33, State-30",2027-07-03,In Transit,Amazon,False,South
AMA-483904,PID-2683,Book,Fashion,4,786.96,2027-07-04,CUST-1327,Taylor,customer660@example.com,+91-8572306689,"309 Street, City-29, State-16",2027-07-08,Delivered,Amazon,False,East
AMA-776360,PID-4107,Phone,Books,8,542.47,2027-07-05,CUST-2140,Jane,customer780@example.com,+91-7744600661,"307 Street, City-46, State-10",2027-07-09,In Transit,Amazon,False,East
AMA-424624,PID-6117,Headphones,Fashion,2,241.17,2027-07-06,CUST-2451,Jane,customer566@example.com,+91-8602064931,"152 Street, City-14, State-20",2027-07-10,In Transit,Amazon,False,South
AMA-281006,PID-9839,Shoes,Accessories,8,118.56,2027-07-08,CUST-9265,Chris,customer638@example.com,+91-9084088889,"450 Street, City-45, State-9",2027-07-12,In Transit,Amazon,False,West
AMA-155191,PID-5382,Laptop,Fashion,8,143.68,2027-07-09,CUST-1588,John,customer528@example.com,+91-8670618143,"323 Street, City-75, State-24",2027-07-13,Cancelled,Amazon,False,East
AMA-858932,PID-4069,Headphones,Electronics,9,607.74,2027-07-10,CUST-1255,Taylor,customer256@example.com,+91-7646308750,"222 Street, City-29, State-4",2027-07-14,In Transit,Amazon,False,South
AMA-607042,PID-9651,Laptop,Accessories,10,872.3,2027-07-12,CUST-7554,Chris,customer85@example.com,+91-8770454421,"166 Street, City-89, State-3",2027-07-16,In Transit,Amazon,False,West
AMA-202439,PID-7242,Shoes,Accessories,1,372.35,2027-07-13,CUST-6616,Taylor,customer278@example.com,+91-9501649033,"96 Street, City-75, State-10",2027-07-17,Delivered,Amazon,True,North
AMA-982509,PID-1301,Phone,Books,10,164.83,2027-07-14,CUST-1800,John,customer258@example.com,+91-9631412263,"237 Street, City-91, State-19",2027-07-18,In Transit,Amazon,True,South
AMA-945440,PID-6135,Shoes,Accessories,1,634.05,2027-07-15,CUST-6337,Chris,customer585@example.com,+91-8573402116,"494 Street, City-39, State-7",2027-07-19,In Transit,Amazon,True,East
